"Lead_Type","Entity_Name","Contact_Name","Email","Phone","Website","Property_Address","City","State","Distress_Signal","Signal_Date","Owner_Name","Owner_Phone","Category","Lead_Source","Status","Confidence","QA_Status","Verification_Status","Evidence","Source_File"
"Distressed Property","ANDREW WHITE","","","972-370-3656","","10416 CHURCH RD, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-07-02T16:11:40.000","ANDREW WHITE","972-370-3656","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-04.csv"
"Distressed Property","ANTHONY RODRIGUEZ","","","214-713-5405","","12327 BELLAFONTE DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-01T14:04:16.000","ANTHONY RODRIGUEZ","214-713-5405","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","ANTHONY SMITH","","","972-871-1813","","9617 LANSHIRE DR, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-07-01T12:53:21.000","ANTHONY SMITH","972-871-1813","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","BARBARA ANDERSON","","","469-881-4917","","8795 WALNUT HILL LN, DALLAS, TX, 75231","DALLAS","TX","Code Concern - CCS","2026-07-02T17:50:18.000","BARBARA ANDERSON","469-881-4917","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-04.csv"
"Distressed Property","BARBARA JOHNSON","","","214-597-3279","","8109 SKILLMAN ST, DALLAS, TX, 75231","DALLAS","TX","Single Family Rental Needs Registration - CCS","2026-07-01T16:49:43.000","BARBARA JOHNSON","214-597-3279","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","BARBARA TAYLOR","","","972-694-5273","","8835 BOUNDBROOK AVE, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-29T15:41:19.000","BARBARA TAYLOR","972-694-5273","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","BARBARA WILSON","","","469-818-8316","","12206 DANDRIDGE DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-01T08:07:28.000","BARBARA WILSON","469-818-8316","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","BARBARA WRIGHT","","","469-261-2395","","8446 BIRCHCROFT DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-02T11:53:21.000","BARBARA WRIGHT","469-261-2395","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-04.csv"
"Distressed Property","BETTY BROWN","","","972-288-8283","","9690 FOREST LN, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-01T14:45:58.000","BETTY BROWN","972-288-8283","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","BETTY THOMPSON","","","972-321-6776","","11700 AUDELIA RD, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-01T14:32:19.000","BETTY THOMPSON","972-321-6776","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","CHARLES ALLEN","","","972-412-2626","","8436 BIRCHCROFT DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-01T01:26:56.000","CHARLES ALLEN","972-412-2626","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","CHARLES DAVIS","","","214-763-2450","","10116 WALNUT ST, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-29T13:08:21.000","CHARLES DAVIS","214-763-2450","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","CHARLES HERNANDEZ","","","214-351-3991","","9590 FOREST LN, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-28T14:03:52.000","CHARLES HERNANDEZ","214-351-3991","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","CHRIS D KOEBERLE","","","214-349-4102","","9916 ACKLIN DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-01T23:30:33.000","CHRIS D KOEBERLE","214-349-4102","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","CHRISTOPHER ALLEN","","","214-563-2902","","10610 METRIC DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-01T11:07:03.000","CHRISTOPHER ALLEN","214-563-2902","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","CHRISTOPHER ROBINSON","","","469-662-8127","","9530 FORESTVIEW ST, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-02T10:10:23.000","CHRISTOPHER ROBINSON","469-662-8127","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-04.csv"
"Distressed Property","CHRISTOPHER RODRIGUEZ","","","972-575-5754","","11839 WOODBRIDGE DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-29T06:45:42.000","CHRISTOPHER RODRIGUEZ","972-575-5754","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","CHRISTOPHER SMITH","","","214-717-6337","","12321 BELLAFONTE DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-01T14:05:11.000","CHRISTOPHER SMITH","214-717-6337","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","CODY ADAMS","","","214-528-7690","","9957 BURNHAM DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-01T23:32:55.000","CODY ADAMS","214-528-7690","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","COUNTRY SQUIRE VENTURE","","","972-241-1188","","10062 ROYAL LN, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-07-01T17:29:58.000","COUNTRY SQUIRE VENTURE","972-241-1188","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","DANIEL HARRIS","","","972-336-8451","","8330 GLEN REGAL DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-01T04:02:19.000","DANIEL HARRIS","972-336-8451","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","DAVID MARTINEZ","","","469-669-9923","","10905 MCINTOSH CT, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-06-29T07:53:08.000","DAVID MARTINEZ","469-669-9923","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","DAVID MARTINEZ","","","214-657-9252","","10609 GREYFRIARS LN, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-07-02T12:11:18.000","DAVID MARTINEZ","214-657-9252","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-04.csv"
"Distressed Property","DAVID TAYLOR","","","214-883-7929","","9530 MOSSRIDGE CIR, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-06-29T16:08:19.000","DAVID TAYLOR","214-883-7929","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","DAVID THOMPSON","","","214-864-5475","","8336 GLEN REGAL DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-30T14:36:56.000","DAVID THOMPSON","214-864-5475","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","DAVID WALKER","","","469-323-2384","","9169 MARKVILLE DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-29T16:41:01.000","DAVID WALKER","469-323-2384","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","DERRICK ADAMS","","","214-575-8933","","9939 BURNHAM DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-01T19:28:01.000","DERRICK ADAMS","214-575-8933","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","DONALD ROBINSON","","","972-244-4162","","10132 RIDGEHAVEN DR, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-07-02T13:39:43.000","DONALD ROBINSON","972-244-4162","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-04.csv"
"Distressed Property","DONALD SMITH","","","972-610-5790","","12160 WILLOWDELL DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-02T11:21:42.000","DONALD SMITH","972-610-5790","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-04.csv"
"Distressed Property","ELIZABETH BROWN","","","214-898-2144","","8404 GLEN REGAL DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-30T14:39:36.000","ELIZABETH BROWN","214-898-2144","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","ELIZABETH BROWN","","","972-393-2383","","9120 SUMMER GLEN LN, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-29T14:53:58.000","ELIZABETH BROWN","972-393-2383","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","ELIZABETH HARRIS","","","972-944-1098","","10134 BRIDGEGATE LN, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-29T10:16:34.000","ELIZABETH HARRIS","972-944-1098","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","ELIZABETH HARRIS","","","972-916-7546","","9254 FOREST LN, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-29T14:58:01.000","ELIZABETH HARRIS","972-916-7546","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","ELIZABETH JONES","","","972-942-7607","","11000 GLEN ECHO CT, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-06-30T15:37:45.000","ELIZABETH JONES","972-942-7607","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","GARY BARKEY","","","972-437-9811","","10255 BLACK HICKORY RD, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-01T15:49:26.000","GARY BARKEY","972-437-9811","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","JENNIFER MILLER","","","214-412-8920","","13306 AUDELIA RD, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-28T10:33:07.000","JENNIFER MILLER","214-412-8920","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","JESSICA GONZALEZ","","","214-616-4272","","9506 OVERWOOD RD, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-07-02T16:10:17.000","JESSICA GONZALEZ","214-616-4272","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-04.csv"
"Distressed Property","JESSICA MILLER","","","469-267-4112","","12220 WILLOWDELL DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-02T11:19:25.000","JESSICA MILLER","469-267-4112","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-04.csv"
"Distressed Property","JESSICA WHITE","","","469-278-5793","","10531 LAS BRISAS DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-02T16:04:41.000","JESSICA WHITE","469-278-5793","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-04.csv"
"Distressed Property","JOHN BROWN","","","469-775-6661","","7324 SKILLMAN ST, DALLAS, TX, 75231","DALLAS","TX","Code Concern - CCS","2026-07-01T03:23:39.000","JOHN BROWN","469-775-6661","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","JOHN PIROZZOLO","","","214-349-5818","","9218 LEASIDE DR, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-07-01T15:48:23.000","JOHN PIROZZOLO","214-349-5818","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","JOHN ROBINSON","","","972-688-3490","","10798 COLEWOOD LN, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-01T14:45:08.000","JOHN ROBINSON","972-688-3490","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","JOHN SANCHEZ","","","972-672-8389","","8719 ARBOR PARK DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-30T17:07:34.000","JOHN SANCHEZ","972-672-8389","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","JOSEPH HERNANDEZ","","","972-523-5445","","9983 WOOD FOREST DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-29T10:15:01.000","JOSEPH HERNANDEZ","972-523-5445","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","JOSEPH JOHNSON","","","214-877-4390","","9029 CHURCH RD, DALLAS, TX, 75231","DALLAS","TX","Code Concern - CCS","2026-07-01T12:05:10.000","JOSEPH JOHNSON","214-877-4390","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","JOSEPH KING","","","469-347-3672","","11032 GLEN ECHO CT, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-06-29T20:26:15.000","JOSEPH KING","469-347-3672","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","JOSEPH WILLIAMS","","","469-949-6556","","8807 LOCKHAVEN DR, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-07-01T10:18:15.000","JOSEPH WILLIAMS","469-949-6556","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","JOSHUA HARRIS","","","972-783-5980","","9744 FOREST LN, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-29T13:19:10.000","JOSHUA HARRIS","972-783-5980","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","JOSHUA JACKSON","","","469-505-9212","","12517 HORNBEAM DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-28T09:01:41.000","JOSHUA JACKSON","469-505-9212","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","JOSHUA RAMIREZ","","","469-373-3591","","10939 FERNDALE RD, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-07-02T16:13:25.000","JOSHUA RAMIREZ","469-373-3591","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-04.csv"
"Distressed Property","KAREN RODRIGUEZ","","","972-359-1408","","8411 ELLERY DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-30T16:51:09.000","KAREN RODRIGUEZ","972-359-1408","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","KAREN SANCHEZ","","","972-419-5851","","8201 FAIR OAKS XING, DALLAS, TX, 75231","DALLAS","TX","Code Concern - CCS","2026-07-02T19:49:02.000","KAREN SANCHEZ","972-419-5851","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-04.csv"
"Distressed Property","KAREN SANCHEZ","","","469-876-2500","","9004 GUILDHALL DR, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-06-28T10:02:50.000","KAREN SANCHEZ","469-876-2500","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","LINDA LEWIS","","","469-422-7987","","8580 ABRAMS RD, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-01T15:29:37.000","LINDA LEWIS","469-422-7987","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","LINDA RODRIGUEZ","","","214-312-6755","","13232 FALL MANOR DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-30T10:56:26.000","LINDA RODRIGUEZ","214-312-6755","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","LINDA WRIGHT","","","469-277-3314","","11060 WALLBROOK DR, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-06-29T17:20:00.000","LINDA WRIGHT","469-277-3314","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","LISA GONZALEZ","","","214-762-5245","","8814 MEDITERRANEAN DR, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-06-29T07:46:25.000","LISA GONZALEZ","214-762-5245","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","LISA JACKSON","","","214-646-1309","","10901 MCINTOSH CT, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-06-29T07:50:59.000","LISA JACKSON","214-646-1309","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","LISA JACKSON","","","972-876-6038","","9607 GREENSPRINT DR, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-06-30T08:06:08.000","LISA JACKSON","972-876-6038","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","LISA JOHNSON","","","469-824-4956","","11927 HOBLITZELLE DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-30T10:42:15.000","LISA JOHNSON","469-824-4956","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","LISA MARTINEZ","","","972-854-4867","","9200 MARKANNE DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-02T11:56:28.000","LISA MARTINEZ","972-854-4867","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-04.csv"
"Distressed Property","LISA WALKER","","","214-703-3716","","8803 GRAYWOOD DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-29T15:40:11.000","LISA WALKER","214-703-3716","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","MARGARET GARCIA","","","972-822-4720","","6983 MERRIMAN PKWY, DALLAS, TX, 75231","DALLAS","TX","Code Concern - CCS","2026-06-28T18:26:56.000","MARGARET GARCIA","972-822-4720","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","MARGARET MARTIN","","","972-827-5544","","12708 SCHROEDER RD, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-30T06:42:17.000","MARGARET MARTIN","972-827-5544","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","MARGARET MOORE","","","469-936-8157","","9737 WHITEHURST DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-30T10:44:38.000","MARGARET MOORE","469-936-8157","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","MARGARET WALKER","","","469-369-2681","","12116 HOBLITZELLE DR, DALLAS, TX, 75243","DALLAS","TX","Single Family Rental Needs Registration - CCS","2026-07-01T13:13:40.000","MARGARET WALKER","469-369-2681","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","MARY ANDERSON","","","972-935-6821","","8680 ABRAMS RD, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-30T17:08:43.000","MARY ANDERSON","972-935-6821","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","MARY KING","","","972-955-2169","","13130 CHANDLER DR, DALLAS, TX, 75243","DALLAS","TX","Short Term/Vacation Rental Survey - CCS","2026-06-29T10:39:30.000","MARY KING","972-955-2169","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","MARY LEE","","","469-977-6307","","9900 ADLETA BLVD, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-01T12:12:15.000","MARY LEE","469-977-6307","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","MATTHEW CLARK","","","214-994-6235","","8231 FOREST LN, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-02T13:16:50.000","MATTHEW CLARK","214-994-6235","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-04.csv"
"Distressed Property","MATTHEW LEE","","","214-582-6236","","8850 FAIR OAKS XING, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-29T15:37:33.000","MATTHEW LEE","214-582-6236","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","MICHAEL GONZALEZ","","","469-613-3038","","12220 HIGH POINT CIR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-01T13:34:47.000","MICHAEL GONZALEZ","469-613-3038","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","MICHAEL GONZALEZ","","","214-715-1442","","8220 TOWNS ST, DALLAS, TX, 75243","DALLAS","TX","Single Family Rental Needs Registration - CCS","2026-06-29T11:10:53.000","MICHAEL GONZALEZ","214-715-1442","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","NANCY PEREZ","","","972-295-1508","","13332 FALL MANOR DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-30T10:55:44.000","NANCY PEREZ","972-295-1508","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","ON Q PROPERTY MGMT (RENTAL)","","","480-696-6776","","13102 HALWIN CIR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-01T23:28:16.000","ON Q PROPERTY MGMT (RENTAL)","480-696-6776","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","PATRICIA LOPEZ","","","972-848-4353","","11934 OAK HIGHLANDS DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-30T20:58:08.000","PATRICIA LOPEZ","972-848-4353","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","PATRICIA WALKER","","","469-641-7403","","9236 CHURCH RD, DALLAS, TX, 75231","DALLAS","TX","Code Concern - CCS","2026-06-30T14:52:53.000","PATRICIA WALKER","469-641-7403","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","PAUL DAVIS","","","214-328-5438","","12122 HOBLITZELLE DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-30T10:44:30.000","PAUL DAVIS","214-328-5438","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","PAUL GARCIA","","","972-521-2948","","12025 LEISURE WAY, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-30T07:20:41.000","PAUL GARCIA","972-521-2948","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","PAUL HARRIS","","","972-371-5605","","10938 CACTUS LN, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-07-01T10:39:53.000","PAUL HARRIS","972-371-5605","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","PAUL JONES","","","972-846-4326","","9010 MARKVILLE DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-30T13:04:09.000","PAUL JONES","972-846-4326","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","RICHARD CLARK","","","972-755-3493","","10271 WHITE ELM RD, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-29T13:06:26.000","RICHARD CLARK","972-755-3493","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","RICHARD SMITH","","","214-789-3365","","8702 ARBOR PARK DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-28T11:28:40.000","RICHARD SMITH","214-789-3365","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","ROBERT ALLEN","","","972-595-1926","","12404 HALLUM ST, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-29T11:14:42.000","ROBERT ALLEN","972-595-1926","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","ROBERT LOPEZ","","","214-965-8271","","9648 BRYSON DR, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-06-30T15:34:55.000","ROBERT LOPEZ","214-965-8271","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","ROBERT MILLER","","","972-982-7373","","PLANO RD & L B J FWY WB, DALLAS, TX, 75238","DALLAS","TX","Code Concern - CCS","2026-07-02T15:39:51.000","ROBERT MILLER","972-982-7373","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-04.csv"
"Distressed Property","ROBERT MOORE","","","972-929-3510","","9015 WINDY CREST DR, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-07-01T09:35:38.000","ROBERT MOORE","972-929-3510","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","SARAH PEREZ","","","972-749-6011","","12107 SCHROEDER RD, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-30T11:29:28.000","SARAH PEREZ","972-749-6011","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
"Distressed Property","SARAH SANCHEZ","","","972-410-3833","","9830 FOREST LN, DALLAS, TX, 75243","DALLAS","TX","Code Concern - CCS","2026-06-29T06:43:35.000","SARAH SANCHEZ","972-410-3833","Distressed","Dallas 311 API","New","","","","","Dallas_Distressed_Batch_01_2026-07-02.csv"
